engines,passenger_capacity,crew,d_check_complete,moon_clearance_complete,iata_approved,company_rating,review_scores_rating,prediction,price
1.0,2,1.0,False,False,False,0.5,90.0,1554.4215626076707,1364.0
2.0,6,3.0,False,False,True,0.98,87.0,3313.3557908421294,3587.0
2.0,2,2.0,False,False,False,1.0,100.0,2137.6792159942415,2040.0
1.0,5,2.0,False,False,True,0.98,89.0,2584.815725314515,2677.0
1.0,2,1.0,True,False,False,1.0,73.0,1634.8160599236103,1520.0
1.0,1,1.0,False,False,True,0.67,100.0,1552.153733717023,1585.0
1.0,4,2.0,False,False,False,1.0,91.0,2122.228105405801,3197.0
1.0,2,2.0,False,False,False,1.0,80.0,1681.6285489571646,1221.0
1.0,1,1.0,False,False,False,1.0,100.0,1331.2624796167424,1390.0
1.0,5,2.0,False,False,True,0.98,88.0,2595.555281531447,2677.0
3.0,9,4.0,False,False,True,0.98,90.0,4388.932949999591,4237.0
0.0,4,2.0,True,False,False,0.8,40.0,2501.5581488382295,2885.0
2.0,4,2.0,False,False,True,1.0,84.0,2700.0895340963643,2495.0
1.0,2,1.0,False,False,True,1.0,96.0,1725.5932694524192,1403.0
2.0,7,3.0,False,False,True,0.98,80.0,3453.5571692715903,3457.0
2.0,7,3.0,False,False,True,0.98,85.0,3427.0184650983956,3457.0
1.0,2,1.0,False,False,False,1.0,95.0,1828.8043973865229,1377.0
4.0,7,7.0,False,False,True,1.0,91.0,3474.830337584103,2820.0
1.0,2,1.0,False,False,True,1.0,92.0,1713.7696199528118,1390.0
1.0,4,2.0,False,False,False,1.0,95.0,1956.3429352951973,2430.0
2.0,6,2.0,True,False,True,1.0,89.0,2943.284030317325,2625.0
1.0,2,2.0,False,False,True,0.73,83.0,1654.5478475869013,1624.0
1.0,3,2.0,False,False,True,0.73,85.0,1864.4191580923036,1624.0
1.0,4,2.0,True,False,False,0.85,79.0,2050.589058521132,2040.0
2.0,4,3.0,False,False,False,1.0,98.0,2458.1337745957676,1910.0
1.0,4,2.0,False,False,False,0.85,82.0,2156.8365581502694,2040.0
1.0,2,1.0,False,False,False,1.0,90.0,1914.489921584844,1520.0
0.0,1,1.0,False,False,True,1.0,70.0,1485.6370550348286,1247.0
1.0,3,1.0,True,False,False,1.0,80.0,2196.920914117574,2872.0
2.0,6,3.0,False,False,True,1.0,91.0,3080.523812521074,2950.0
3.0,6,3.0,False,False,True,1.0,95.0,3880.6917130034326,4354.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1247.0
1.0,1,1.0,False,False,False,1.0,97.0,1393.3081454641854,1715.0
1.0,4,2.0,False,False,False,1.0,94.0,1905.9135322259901,1715.0
3.0,6,3.0,True,False,True,1.0,87.0,3083.052780921659,1975.0
1.0,3,2.0,True,False,False,1.0,83.0,1705.1722722802722,1624.0
1.0,3,1.0,True,False,False,1.0,79.0,2154.0961944196983,1572.0
1.0,2,1.0,True,False,False,1.0,78.0,1650.2028705303983,1832.0
1.0,2,1.0,True,False,False,1.0,73.0,1634.8160599236103,1559.0
2.0,4,2.0,True,False,True,1.0,94.0,2516.6582773854902,2170.0
2.0,7,4.0,False,False,True,1.0,94.0,4020.974487044688,4120.0
1.0,1,1.0,True,False,True,1.0,96.0,1323.0364909396485,1338.0
4.0,8,6.0,False,False,False,1.0,100.0,4719.840881047166,5420.0
1.0,1,1.0,False,False,True,1.0,85.0,1325.6806490736572,1286.0
1.0,3,1.0,False,False,True,1.0,95.0,1836.025274483509,1520.0
1.0,4,2.0,False,False,True,0.11,90.0,2130.8803538796637,1910.0
1.0,2,1.0,False,False,False,1.0,90.0,1914.489921584844,2170.0
1.0,1,1.0,False,False,True,1.0,95.0,1366.5096310636638,1845.0
1.0,2,1.0,False,False,True,1.0,95.0,1649.4319085855948,1195.0
3.0,6,3.0,False,False,False,0.95,98.0,5531.958841946368,7578.0
2.0,4,2.0,False,False,False,1.0,94.0,3044.858218376733,2885.0
1.0,2,1.0,False,False,False,1.0,95.0,1828.8043973865229,2560.0
2.0,4,2.0,False,False,False,1.0,93.0,2754.575828075341,2560.0
3.0,6,3.0,False,False,True,1.0,98.0,3972.5532792746244,4120.0
2.0,5,3.0,False,False,True,0.94,100.0,3629.041770923743,4354.0
1.0,1,1.0,True,False,True,1.0,84.0,1466.2124447903343,1650.0
1.0,3,1.0,False,False,True,0.94,93.0,2115.518638377896,2170.0
1.0,2,1.0,False,False,True,0.9,90.0,1477.677412394474,1247.0
1.0,2,1.0,False,False,True,1.0,90.0,1718.7199342562897,1910.0
1.0,1,1.0,True,False,True,1.0,100.0,1430.5274658182263,1975.0
1.0,2,1.0,False,False,False,1.0,95.0,1828.8043973865229,1455.0
1.0,3,3.0,False,False,False,1.0,78.0,1659.3628338236297,1208.0
1.0,1,1.0,False,False,True,1.0,96.0,1354.1167548818175,1806.0
2.0,6,6.0,False,False,True,1.0,98.0,3300.2564189039895,2170.0
1.0,2,0.0,True,False,False,1.0,96.0,1622.163260554353,1910.0
2.0,4,2.0,False,False,False,1.0,95.0,2651.7591009017333,2417.0
2.0,4,2.0,False,False,False,1.0,96.0,2620.0627928418967,2170.0
3.0,7,4.0,False,False,False,0.63,80.0,3737.407370238793,3860.0
3.0,5,3.0,False,False,True,1.0,100.0,2844.3776771341254,2625.0
2.0,7,3.0,False,False,True,0.98,70.0,3437.359748528444,3457.0
1.0,1,1.0,False,False,True,0.96,90.0,1323.047682219163,1351.0
1.0,2,1.0,False,False,True,0.96,90.0,1412.028698805082,1455.0
0.0,3,2.0,True,False,True,1.0,89.0,2268.833550055104,3925.0
1.0,1,1.0,False,False,True,1.0,100.0,1438.7064855464273,1195.0
0.0,2,1.0,True,False,False,1.0,67.0,2095.095672796002,2690.0
1.0,2,1.0,False,False,False,0.57,97.0,1889.4049375366155,1975.0
2.0,6,2.0,False,False,True,1.0,94.0,3495.386745604378,3600.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1247.0
3.0,6,3.0,False,False,True,1.0,77.0,3680.858055334275,4770.0
2.0,5,2.0,False,False,True,1.0,96.0,2821.8653717575685,3210.0
1.0,1,1.0,True,False,True,0.33,90.0,1475.7055635078527,1325.0
3.0,8,3.0,False,False,True,1.0,92.0,4302.592344741707,4900.0
1.0,4,1.0,False,False,True,1.0,82.0,2427.6966840095915,2950.0
3.0,6,3.0,False,False,True,1.0,91.0,3250.634887459015,5043.0
0.0,2,1.0,True,False,False,1.0,96.0,1865.9571591447573,1715.0
1.0,1,1.0,True,False,True,1.0,94.0,1387.4526300888276,1260.0
1.0,2,1.0,False,False,True,1.0,97.0,1876.4311377970464,2430.0
1.0,2,1.0,False,False,True,0.8,100.0,1938.7017733702098,2235.0
1.0,5,2.0,False,False,True,0.98,93.0,2586.0743798944486,2677.0
3.0,6,3.0,False,False,True,1.0,98.0,3972.5532792746244,9320.0
1.0,1,1.0,False,False,True,1.0,99.0,1415.2328029884804,1390.0
1.0,2,1.0,False,False,True,1.0,99.0,1887.6021759445155,3405.0
2.0,5,3.0,True,False,False,0.95,88.0,3038.0001257648228,2287.0
1.0,2,1.0,False,False,True,1.0,99.0,1887.6021759445155,1416.0
1.0,2,1.0,True,False,False,0.96,92.0,1636.9851077851602,1845.0
4.0,10,7.0,True,False,False,1.0,100.0,4488.452301164579,3210.0
3.0,5,3.0,False,False,True,1.0,94.0,2979.0348214033993,2300.0
1.0,3,1.0,False,False,False,0.63,60.0,2301.52623701474,2820.0
2.0,4,2.0,False,False,False,0.5,100.0,2476.550615514876,2235.0
1.0,2,1.0,False,False,True,1.0,97.0,1876.4311377970464,1455.0
1.0,4,2.0,False,False,True,0.9,100.0,1927.1166027559157,1260.0
2.0,4,2.0,False,False,True,1.0,91.0,2418.838983674978,2560.0
0.0,2,1.0,True,False,False,1.0,88.0,2013.3498606504038,2872.0
1.0,2,2.0,False,False,True,1.0,93.0,1633.4201273953352,1286.0
2.0,4,2.0,False,False,False,1.0,92.0,2853.816218389587,1897.0
2.0,6,4.0,False,False,True,0.8,89.0,2838.9300294750506,2690.0
1.0,2,1.0,True,False,True,1.0,100.0,1836.2580245944484,1507.0
1.0,2,1.0,False,False,True,1.0,98.0,1755.3743594978394,1507.0
1.0,2,1.0,False,False,True,0.8,98.0,1979.2307131377863,2417.0
1.0,2,1.0,True,False,True,0.92,90.0,1667.4938461113202,1572.0
2.0,5,2.0,True,False,True,1.0,78.0,4824.065836536634,4640.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1650.0
1.0,2,1.0,False,False,True,1.0,84.0,1893.9291948691875,2820.0
2.0,4,2.0,False,False,True,1.0,100.0,2595.6157932403407,2560.0
1.0,3,2.0,True,False,False,0.94,83.0,1967.1513973060428,1585.0
1.0,4,4.0,False,False,True,1.0,93.0,2440.6116531618177,2560.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,2677.0
3.0,9,2.0,False,False,False,0.63,40.0,4707.662253114942,5030.0
1.0,2,1.0,False,False,False,1.0,98.0,1779.4483151325312,1234.0
4.0,8,5.0,False,False,False,1.0,100.0,4797.411141845101,4120.0
3.0,6,4.0,False,False,False,1.0,100.0,4077.3056052755946,2690.0
1.0,1,1.0,False,False,False,1.0,100.0,1331.2624796167424,1195.0
1.0,2,1.0,True,False,True,1.0,93.0,1598.868407870104,2157.0
3.0,5,3.0,False,False,True,1.0,99.0,3221.727574783253,3457.0
1.0,2,1.0,True,False,False,0.96,92.0,1636.9851077851602,1481.0
1.0,2,1.0,True,False,False,1.0,91.0,1679.2024309010058,1416.0
1.0,2,1.0,False,False,False,1.0,93.0,1753.8672363887533,1117.0
2.0,4,2.0,True,False,True,1.0,88.0,2206.6157075687565,2430.0
3.0,6,3.0,False,False,False,1.0,84.0,3075.737692563995,4250.0
1.0,1,1.0,True,False,False,1.0,95.0,1389.4647700588198,1468.0
1.0,5,3.0,True,False,True,1.0,99.0,2303.808703055306,1988.0
1.0,1,1.0,True,False,True,1.0,96.0,1323.0364909396485,1208.0
1.0,2,1.0,True,False,True,1.0,99.0,1623.4535754061508,1572.0
4.0,8,4.0,False,False,False,1.0,100.0,5186.764801608613,2365.0
2.0,6,2.0,False,False,False,1.0,96.0,4049.238764896038,3418.0
1.0,2,1.0,False,False,True,1.0,98.0,1755.3743594978394,1338.0
1.0,5,3.0,True,False,True,1.0,90.0,2412.47046025001,2560.0
1.0,1,2.0,False,False,True,1.0,20.0,1482.073978820519,1260.0
1.0,2,1.0,False,False,True,1.0,95.0,1649.4319085855948,1845.0
1.0,2,1.0,False,False,True,1.0,93.0,1731.63260678378,2326.0
1.0,2,1.0,True,False,False,1.0,95.0,1626.4772995506373,1481.0
0.0,2,1.0,True,False,True,1.0,86.0,1793.3944091645594,1715.0
1.0,2,1.0,False,False,False,1.0,94.0,1687.426499396556,1507.0
1.0,1,1.0,True,False,True,1.0,100.0,1430.5274658182263,1234.0
3.0,8,4.0,False,False,True,1.0,99.0,4537.439647783789,2690.0
2.0,4,2.0,True,False,True,1.0,92.0,2211.852788719703,2430.0
1.0,3,1.0,True,False,False,1.0,92.0,2725.86408631105,3093.0
2.0,5,2.0,True,False,False,1.0,87.0,3237.465440378583,3470.0
2.0,6,2.0,True,False,False,1.0,97.0,3158.6452757137745,3145.0
2.0,4,2.0,True,False,False,1.0,96.0,2608.385958548119,2755.0
2.0,4,2.0,True,False,True,1.0,88.0,2206.6157075687565,2170.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,2430.0
2.0,7,3.0,False,False,True,0.98,91.0,3502.8788559182058,3587.0
1.0,4,4.0,True,False,False,1.0,89.0,1787.8792025494708,1390.0
1.0,2,0.0,True,False,True,1.0,97.0,1663.0803937290707,1520.0
1.0,1,2.0,False,False,False,1.0,80.0,1506.0867504513972,1325.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1117.0
2.0,5,2.0,False,False,False,1.0,98.0,2802.3012749536206,2105.0
3.0,4,4.0,False,False,True,1.0,90.0,2366.349723071093,1910.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,2170.0
2.0,4,2.0,False,False,True,0.78,100.0,2487.0796119388674,2040.0
2.0,4,2.0,False,False,False,0.67,93.0,2133.9968218427634,1455.0
1.0,3,2.0,False,False,True,1.0,100.0,2063.4061719638216,2495.0
2.0,3,2.0,False,False,False,0.5,96.0,2151.8102570833125,2170.0
1.0,2,1.0,True,False,False,0.85,80.0,3199.2338666980686,5550.0
1.0,2,1.0,True,False,False,0.85,76.0,2715.3478770806105,2170.0
1.0,1,1.0,False,False,True,1.0,100.0,1438.7064855464273,1260.0
2.0,3,2.0,False,False,False,0.88,80.0,1883.182372281352,1130.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1442.0
1.0,2,1.0,True,False,False,0.85,82.0,2031.363824880519,2560.0
1.0,4,2.0,False,False,True,0.8,99.0,2151.596856061302,2170.0
2.0,5,4.0,False,False,True,1.0,98.0,3209.526411484563,3990.0
1.0,2,1.0,True,False,False,0.85,82.0,2031.363824880519,2170.0
1.0,2,1.0,True,False,False,0.85,73.0,2622.805382239079,2170.0
1.0,2,1.0,True,False,False,0.85,86.0,2280.210672335833,4510.0
1.0,1,1.0,False,False,False,0.85,84.0,4082.1446760431795,4250.0
1.0,1,1.0,True,False,False,0.85,85.0,2602.5195352662768,2170.0
1.0,2,1.0,False,False,False,0.85,84.0,2467.344554724971,2170.0
1.0,2,1.0,True,False,False,0.85,50.0,2482.79177120635,4770.0
1.0,3,1.0,False,False,True,1.0,98.0,2135.348661027259,2664.0
1.0,2,0.0,False,False,False,1.0,98.0,1490.9504004934363,1325.0
3.0,8,4.0,False,False,True,1.0,95.0,4967.579320652257,7370.0
1.0,4,3.0,False,False,True,1.0,93.0,2431.0973377701084,3145.0
1.0,4,4.0,False,False,False,0.99,80.0,1963.4741456052875,2274.0
1.0,1,4.0,False,False,False,0.99,86.0,1316.282241059409,1221.0
1.0,4,2.0,False,False,False,1.0,96.0,2353.612547383433,1832.0
1.0,3,3.0,True,False,False,1.0,100.0,1961.4160116892153,1195.0
1.0,4,1.0,False,False,True,1.0,96.0,2152.350870444803,1936.0
4.0,7,4.0,False,False,False,1.0,94.0,4454.845021572345,4510.0
1.0,3,3.0,True,False,False,1.0,87.0,1572.8290403733492,1195.0
1.0,2,1.0,False,False,True,1.0,90.0,1718.7199342562897,1702.0
1.0,4,2.0,False,False,False,1.0,100.0,2265.4515919193086,1884.0
4.0,7,4.0,False,False,False,1.0,92.0,4499.071842059479,4120.0
1.0,3,2.0,True,False,True,1.0,95.0,1916.1606603465905,1845.0
1.0,2,0.0,False,False,False,0.6,100.0,1747.4559069507795,1910.0
3.0,6,3.0,False,False,True,1.0,98.0,3972.5532792746244,4510.0
2.0,4,2.0,False,False,False,0.98,82.0,2743.755204632588,3210.0
1.0,4,2.0,False,False,False,0.98,91.0,2375.7872783056355,2560.0
1.0,2,2.0,False,False,True,0.73,81.0,1669.1985785683958,1702.0
1.0,2,1.0,False,False,True,1.0,99.0,1887.6021759445155,2105.0
1.0,1,1.0,False,False,True,1.0,91.0,1377.0436510045467,1169.0
4.0,8,4.0,False,False,False,1.0,95.0,4282.43705967922,3795.0
2.0,5,2.0,False,False,True,0.5,100.0,2747.5665570561646,2430.0
1.0,1,1.0,False,False,True,1.0,98.0,1458.813367900851,1650.0
3.0,6,6.0,False,False,True,0.9,88.0,3173.2020429667837,1767.0
1.0,1,1.0,True,False,False,1.0,96.0,1347.5718758582277,1156.0
3.0,5,4.0,True,False,True,1.0,94.0,3029.2672877668256,2404.0
1.0,2,1.0,True,False,True,1.0,99.0,1623.4535754061508,1273.0
1.0,2,1.0,True,False,True,0.67,100.0,1724.5771715513038,1312.0
1.0,2,1.0,False,False,False,1.0,99.0,1742.605346541439,2560.0
2.0,4,0.0,False,False,False,1.0,99.0,3003.480544803692,4120.0
1.0,2,1.0,True,False,False,1.0,99.0,1678.157792337133,1390.0
1.0,2,1.0,False,False,False,1.0,96.0,1725.024379624804,1455.0
1.0,2,1.0,True,False,True,1.0,98.0,1609.203434805224,1377.0
1.0,3,2.0,False,False,False,1.0,94.0,1832.6482943269405,1585.0
1.0,1,1.0,False,False,False,1.0,100.0,1331.2624796167424,1104.0
1.0,2,2.0,False,False,False,0.4,94.0,1963.0545640851592,2560.0
3.0,6,3.0,False,False,True,0.73,98.0,4600.317254471029,6057.0
1.0,3,2.0,False,False,True,1.0,100.0,2063.4061719638216,1455.0
1.0,3,1.0,False,False,True,0.86,86.0,1975.7377821682999,1715.0
1.0,1,1.0,False,False,True,1.0,95.0,1366.5096310636638,1260.0
2.0,4,2.0,False,False,False,0.5,100.0,2476.550615514876,2105.0
1.0,4,2.0,False,False,False,1.0,99.0,2351.6212072154253,1910.0
1.0,2,2.0,True,False,True,1.0,98.0,1474.1683814837968,1351.0
1.0,1,1.0,False,False,False,0.99,83.0,1315.5821387598571,1221.0
1.0,4,4.0,False,False,True,1.0,95.0,2371.196757305463,2105.0
1.0,2,1.0,True,False,False,0.9,96.0,1613.4986925351905,1962.0
1.0,1,1.0,False,False,True,1.0,100.0,1438.7064855464273,1455.0
2.0,6,4.0,True,False,False,1.0,91.0,2491.779190947239,2690.0
2.0,5,2.0,False,False,True,1.0,93.0,2846.3584675104325,2807.0
1.0,2,1.0,False,False,False,1.0,96.0,1725.024379624804,2820.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1741.0
3.0,7,4.0,False,False,True,0.67,100.0,3818.9986693680107,1364.0
2.0,6,2.0,False,False,True,0.54,78.0,3725.2110494816343,3795.0
4.0,7,5.0,False,False,False,0.95,94.0,5539.057051646201,7695.0
2.0,4,4.0,True,False,False,1.0,97.0,3021.4356169398197,4120.0
1.0,4,1.0,False,False,False,1.0,100.0,3877.41190989946,4120.0
1.0,2,1.0,False,False,True,0.77,94.0,1897.347860281477,2430.0
1.0,2,1.0,False,False,True,1.0,94.0,1693.4172830847233,1715.0
1.0,6,5.0,False,False,False,1.0,98.0,2431.2616857690127,2144.0
3.0,8,3.0,True,False,True,1.0,77.0,5504.927558190093,9255.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,2313.0
1.0,6,6.0,False,False,False,0.99,85.0,2111.0609690212,2430.0
1.0,3,2.0,False,False,True,1.0,89.0,1844.669362913473,1910.0
2.0,4,2.0,True,False,True,1.0,98.0,2518.108117554329,1416.0
0.0,3,1.0,False,False,True,0.73,88.0,1971.6171818825878,1988.0
4.0,6,4.0,False,False,True,1.0,97.0,3776.9467689342277,4120.0
1.0,2,1.0,False,False,True,1.0,100.0,1776.2079307938095,1325.0
1.0,2,1.0,False,False,True,1.0,90.0,1718.7199342562897,1533.0
1.0,2,1.0,False,False,True,0.73,93.0,1696.4260219143146,1650.0
1.0,1,1.0,False,False,True,0.95,73.0,1389.9376104711998,1650.0
1.0,1,1.0,False,False,True,1.0,91.0,1377.0436510045467,1364.0
2.0,5,6.0,False,False,True,1.0,90.0,3026.224573403144,2885.0
1.0,3,2.0,False,False,True,1.0,98.0,2075.171570549453,1377.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1585.0
1.0,2,1.0,True,False,True,1.0,100.0,1836.2580245944484,2430.0
2.0,6,3.0,False,False,False,0.98,84.0,3777.7280898380386,5420.0
2.0,5,3.0,False,False,False,1.0,99.0,3120.682319606291,2365.0
1.0,1,1.0,False,False,True,1.0,97.0,1337.082523857785,1897.0
0.0,2,1.0,False,False,True,1.0,93.0,2035.274491260305,2495.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1390.0
4.0,10,4.0,False,False,True,1.0,99.0,8273.943370115472,19070.0
3.0,6,3.0,True,False,True,1.0,97.0,3184.4711199090975,1910.0
1.0,2,1.0,False,False,False,0.57,95.0,1934.132472901917,1845.0
1.0,2,1.0,False,False,False,0.9,97.0,1607.382621318562,1429.0
1.0,2,2.0,False,False,True,0.9,99.0,1756.8397483680847,1156.0
1.0,1,1.0,False,False,False,0.99,87.0,1317.4636278290723,1221.0
1.0,2,2.0,False,False,False,0.99,77.0,1803.3938865146467,1897.0
1.0,4,4.0,False,False,False,0.99,83.0,1902.6112094488103,2274.0
1.0,1,1.0,False,False,False,0.99,83.0,1315.5821387598571,1221.0
1.0,1,1.0,False,False,False,0.99,86.0,1336.4884090506546,1221.0
1.0,3,1.0,False,False,False,1.0,90.0,2118.568690921829,2430.0
1.0,2,1.0,False,False,False,0.57,98.0,1901.6247901579488,2235.0
1.0,2,1.0,False,False,False,1.0,98.0,1779.4483151325312,1325.0
1.0,2,1.0,True,False,True,1.0,99.0,1623.4535754061508,1507.0
1.0,2,1.0,True,False,False,0.85,71.0,2709.985350819946,3990.0
1.0,1,1.0,False,False,False,0.85,84.0,4082.1446760431795,3990.0
1.0,1,1.0,False,False,False,0.85,88.0,3079.0146315989027,3990.0
1.0,1,1.0,False,False,False,0.85,84.0,4082.1446760431795,5550.0
1.0,1,1.0,False,False,False,0.85,79.0,3655.4450662886575,4250.0
1.0,1,1.0,False,False,False,0.85,72.0,3376.817423863189,4250.0
1.0,1,1.0,False,False,False,0.85,78.0,3592.1166230467124,3990.0
1.0,1,1.0,False,False,False,0.85,86.0,3862.213086993147,4770.0
1.0,1,1.0,False,False,False,0.85,83.0,3871.726235288517,4250.0
1.0,1,1.0,False,False,False,0.85,86.0,3862.213086993147,3990.0
1.0,1,1.0,False,False,False,0.85,83.0,3871.726235288517,4250.0
1.0,1,1.0,False,False,False,1.0,99.0,1345.173047164596,1351.0
1.0,2,1.0,True,False,True,1.0,98.0,1609.203434805224,1767.0
1.0,2,1.0,False,False,True,1.0,98.0,1755.3743594978394,1819.0
1.0,4,2.0,False,False,True,1.0,93.0,2173.8252390608354,1897.0
1.0,2,1.0,True,False,False,0.92,89.0,1452.448072700912,1429.0
1.0,1,1.0,False,False,False,0.99,83.0,1315.5821387598571,1221.0
1.0,2,1.0,False,False,False,1.0,96.0,1725.024379624804,1780.0
1.0,3,1.0,False,False,True,0.83,99.0,2404.00378692831,3470.0
0.0,3,1.0,False,False,False,1.0,91.0,2115.608134191249,2157.0
1.0,2,2.0,True,False,False,1.0,94.0,1607.5224676495882,1468.0
1.0,3,2.0,False,False,False,1.0,95.0,1668.3265789992922,1455.0
1.0,1,1.0,True,False,False,1.0,77.0,1395.293121826026,1182.0
1.0,2,1.0,False,False,True,1.0,99.0,1887.6021759445155,1780.0
1.0,2,1.0,True,False,True,1.0,96.0,1693.2822846478566,1455.0
1.0,2,1.0,False,False,False,1.0,99.0,1742.605346541439,1949.0
1.0,2,1.0,False,False,True,1.0,99.0,1887.6021759445155,3145.0
1.0,2,1.0,True,False,True,1.0,98.0,1609.203434805224,1767.0
4.0,8,4.0,True,False,True,1.0,93.0,3937.2735117013854,2365.0
2.0,6,3.0,False,False,True,1.0,99.0,3096.070245822695,2755.0
1.0,3,1.0,True,False,False,1.0,86.0,2653.7920976102546,2872.0
1.0,2,1.0,False,False,True,1.0,90.0,1718.7199342562897,1364.0
1.0,2,1.0,False,False,False,1.0,80.0,1913.9054716386381,1130.0
1.0,2,1.0,False,False,True,1.0,98.0,1755.3743594978394,2170.0
1.0,2,1.0,False,False,False,1.0,99.0,1742.605346541439,2820.0
4.0,7,5.0,False,False,False,1.0,93.0,4626.582169245823,5030.0
1.0,1,1.0,False,False,False,0.99,86.0,1336.4884090506546,1143.0
1.0,1,1.0,False,False,False,0.99,82.0,1304.060855212108,1143.0
2.0,3,2.0,False,False,False,1.0,100.0,2313.5050690815137,3145.0
0.0,2,1.0,False,False,True,0.8,80.0,2166.550533791046,2365.0
1.0,2,1.0,False,False,False,1.0,96.0,1725.024379624804,2950.0
1.0,8,8.0,False,False,False,0.99,80.0,2151.6015162270864,3470.0
1.0,2,1.0,False,False,False,1.0,90.0,1914.489921584844,1377.0
1.0,10,10.0,False,False,False,0.99,87.0,2427.1076309122977,3990.0
3.0,9,5.0,False,False,True,1.0,94.0,4466.14350689856,4757.0
1.0,4,1.0,False,False,True,1.0,98.0,2183.069913053246,1910.0
2.0,4,2.0,False,False,True,1.0,100.0,2595.6157932403407,2105.0
3.0,5,3.0,False,False,False,0.9,91.0,3033.6301670634016,3600.0
1.0,3,1.0,False,False,True,0.73,93.0,1941.0567137496698,1702.0
1.0,2,1.0,False,False,False,0.99,78.0,1910.065809672929,2027.0
1.0,1,1.0,False,False,True,0.9,100.0,1432.9385764215724,1312.0
1.0,4,2.0,False,False,False,0.0,100.0,2328.4777664896965,2300.0
1.0,2,1.0,False,False,True,1.0,96.0,1725.5932694524192,2170.0
1.0,2,1.0,False,False,False,0.9,97.0,1607.382621318562,1260.0
1.0,4,1.0,False,False,False,1.0,100.0,3877.41190989946,3145.0
3.0,6,3.0,False,False,True,0.77,84.0,3952.742032333613,4770.0
2.0,4,2.0,False,False,False,0.75,100.0,2664.320159063316,2365.0
1.0,2,2.0,False,False,True,0.0,73.0,1563.810676701368,1260.0
3.0,6,5.0,False,False,True,0.77,96.0,4249.065753963685,4770.0
2.0,4,4.0,False,False,True,0.83,94.0,2448.7601999145095,2560.0
1.0,2,2.0,False,False,True,1.0,99.0,1718.0490412197228,2001.0
0.0,3,2.0,False,False,True,1.0,92.0,1833.893447774119,1585.0
1.0,2,2.0,False,False,False,1.0,95.0,1420.44431424939,1130.0
1.0,3,1.0,True,False,False,1.0,80.0,2196.920914117574,2872.0
1.0,2,1.0,False,False,True,0.75,100.0,1573.7137130932902,1507.0
2.0,6,2.0,False,False,True,1.0,93.0,2617.227875347047,2794.0
2.0,4,2.0,False,False,False,1.0,100.0,3006.727613570578,2170.0
1.0,4,2.0,False,False,False,1.0,98.0,2543.9426780171616,2807.0
2.0,4,2.0,False,False,False,1.0,98.0,2625.927978196971,2430.0
2.0,4,2.0,True,False,True,1.0,93.0,2323.5753780987825,2105.0
1.0,4,1.0,False,False,True,0.8,100.0,2224.603022212518,2170.0
0.0,4,1.0,False,False,True,0.9,86.0,2168.736316329005,2144.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1299.0
2.0,4,2.0,False,False,True,1.0,98.0,2324.1527777010724,1845.0
0.0,4,2.0,True,False,True,1.0,99.0,2753.8284840887836,3015.0
1.0,2,1.0,False,False,False,1.0,93.0,1753.8672363887533,1910.0
1.0,2,1.0,False,False,True,1.0,98.0,1755.3743594978394,1312.0
1.0,2,1.0,False,False,False,1.0,97.0,1616.4821359318435,1195.0
1.0,1,1.0,True,False,False,1.0,100.0,1420.921598063051,1260.0
1.0,2,1.0,True,False,False,1.0,98.0,1568.4362119854654,1325.0
3.0,5,3.0,False,False,True,1.0,91.0,3171.4942666788,4120.0
1.0,4,2.0,False,False,True,1.0,91.0,1976.0812501076136,2066.0
1.0,2,1.0,False,False,False,1.0,90.0,1914.489921584844,1780.0
4.0,6,4.0,False,False,False,1.0,98.0,3871.617044466965,4770.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1364.0
1.0,4,2.0,False,False,True,1.0,100.0,2103.549449668541,2430.0
1.0,10,10.0,False,False,False,1.0,86.0,1921.773555426631,1260.0
1.0,1,1.0,True,False,False,1.0,95.0,1389.4647700588198,1195.0
1.0,2,1.0,False,False,False,1.0,100.0,1764.5249672301964,1325.0
2.0,4,2.0,False,False,False,1.0,94.0,3044.858218376733,2742.0
2.0,4,2.0,False,False,True,1.0,97.0,2663.4428281182995,2430.0
1.0,2,1.0,False,False,False,0.94,74.0,2323.2654960340105,3080.0
2.0,5,2.0,False,False,False,0.5,91.0,2661.3198524915297,2716.0
1.0,2,1.0,False,False,False,0.71,100.0,1659.9454222048182,1494.0
1.0,2,1.0,False,False,False,1.0,95.0,1828.8043973865229,1910.0
